filename,dose_ppm_h,risk_band,quality_status,L,a,b,darkness,rel_dark,patch_r,patch_g,patch_b
clean/clean_0479.jpg,28.9891,high,pass,29.02,-18.0,28.0,0.7522,0.6639,53.56,75.87,23.25
clean/clean_0480.jpg,16.689,medium,pass,45.098,-19.0,40.0,0.6069,0.4777,97.01,114.69,34.39
clean/clean_0481.jpg,17.1399,medium,pass,42.745,-16.0,37.0,0.626,0.5049,94.96,107.1,36.04
clean/clean_0482.jpg,11.8691,medium,pass,45.49,-6.0,41.0,0.5952,0.4731,118.11,109.02,34.25
clean/clean_0483.jpg,11.4188,medium,pass,49.02,-11.0,42.0,0.5629,0.4322,120.97,120.18,41.72
clean/clean_0484.jpg,5.8319,medium,pass,57.255,-9.0,55.0,0.488,0.3368,148.71,140.53,31.6
clean/clean_0485.jpg,25.3754,high,pass,35.686,-23.0,23.0,0.6959,0.5866,58.98,93.29,45.3
clean/clean_0486.jpg,30.6538,high,pass,27.059,-7.0,16.0,0.7542,0.6866,63.68,66.59,39.84
clean/clean_0487.jpg,18.1726,medium,pass,37.647,-23.0,33.0,0.6811,0.564,68.53,97.3,32.69
clean/clean_0488.jpg,23.969,high,pass,36.471,-17.0,26.0,0.6838,0.5776,71.23,92.61,43.7
clean/clean_0489.jpg,16.6153,medium,pass,43.922,-17.0,37.0,0.6184,0.4913,94.21,110.05,39.9
clean/clean_0490.jpg,24.3064,high,pass,33.725,-19.0,28.0,0.7078,0.6093,63.8,87.94,33.49
clean/clean_0491.jpg,43.1035,high,pass,14.51,-1.0,7.0,0.8574,0.8319,38.07,37.28,27.16
clean/clean_0492.jpg,12.7238,medium,pass,47.843,-7.0,46.0,0.5748,0.4459,124.69,115.6,28.82
clean/clean_0493.jpg,3.7091,low,pass,58.824,3.0,37.0,0.4512,0.3187,167.18,138.69,75.02
clean/clean_0494.jpg,36.1532,high,pass,21.176,-8.0,8.0,0.8056,0.7547,43.4,54.61,39.88
clean/clean_0495.jpg,28.0109,high,pass,32.549,-12.0,24.0,0.7117,0.623,71.04,81.34,39.82
clean/clean_0496.jpg,33.2107,high,pass,25.098,-13.0,21.0,0.7806,0.7093,49.92,64.83,26.08
clean/clean_0497.jpg,36.1168,high,pass,21.569,-20.0,15.0,0.822,0.7502,24.16,59.4,28.96
clean/clean_0498.jpg,17.1335,medium,pass,45.49,-22.0,38.0,0.6083,0.4731,90.62,116.6,38.15
clean/clean_0499.jpg,8.8272,medium,pass,55.686,-3.0,51.0,0.4988,0.355,153.54,132.44,36.44
clean/clean_0500.jpg,26.9393,high,pass,34.118,-17.0,31.0,0.7064,0.6048,69.32,87.01,27.01
clean/clean_0501.jpg,34.6907,high,pass,21.569,-14.0,17.0,0.8104,0.7502,40.72,56.55,26.11
clean/clean_0502.jpg,4.847,low,pass,62.745,-8.0,58.0,0.4328,0.2732,166.31,154.44,37.2
clean/clean_0503.jpg,15.1225,medium,pass,39.216,-6.0,27.0,0.6459,0.5458,98.79,94.31,47.25
clean/clean_0504.jpg,24.6061,high,pass,34.118,-16.0,28.0,0.7065,0.6048,68.45,86.13,33.53
clean/clean_0505.jpg,28.3358,high,pass,29.412,-12.0,21.0,0.7388,0.6594,61.86,74.92,36.17
clean/clean_0506.jpg,25.2529,high,pass,34.902,-7.0,25.0,0.6836,0.5957,84.88,85.94,42.58
clean/clean_0507.jpg,24.4362,high,pass,34.902,-22.0,29.0,0.705,0.5958,60.94,90.63,33.41
clean/clean_0508.jpg,40.4226,high,pass,19.608,-12.0,12.0,0.8232,0.7729,35.22,52.91,30.77
clean/clean_0509.jpg,19.6179,medium,pass,39.608,-9.0,29.0,0.6476,0.5412,94.27,96.25,45.5
clean/clean_0510.jpg,0.2534,fresh,pass,81.176,4.0,-3.0,0.2065,0.0597,206.03,199.7,206.2
clean/clean_0511.jpg,2.6864,low,pass,67.451,-6.0,40.0,0.3694,0.2188,178.18,165.39,91.56
clean/clean_0512.jpg,24.2555,high,pass,36.078,-14.0,26.0,0.6811,0.5821,77.84,90.91,41.08
clean/clean_0513.jpg,19.7006,medium,pass,39.216,-22.0,33.0,0.6637,0.5458,73.83,101.67,35.22
clean/clean_0514.jpg,12.7631,medium,pass,45.49,-13.0,36.0,0.596,0.4731,106.18,112.78,44.48
clean/clean_0515.jpg,29.861,high,pass,31.765,-23.0,21.0,0.7334,0.6321,48.14,83.37,40.92
clean/clean_0516.jpg,6.9657,medium,pass,56.471,-7.0,51.0,0.4898,0.3459,149.79,137.92,38.23
clean/clean_0517.jpg,6.8405,medium,pass,54.118,0.0,52.0,0.5126,0.3732,153.27,127.55,31.55
clean/clean_0518.jpg,24.2743,high,pass,32.549,-15.0,27.0,0.7158,0.623,66.6,83.36,31.68
clean/clean_0519.jpg,17.3524,medium,pass,40.0,-13.0,26.0,0.6451,0.5367,88.86,99.15,50.25
clean/clean_0520.jpg,34.2151,high,pass,23.137,-9.0,20.0,0.7934,0.732,52.5,58.18,24.96
clean/clean_0521.jpg,6.0656,medium,pass,60.784,-9.0,56.0,0.4509,0.2959,159.89,149.87,37.25
clean/clean_0522.jpg,22.7124,high,pass,35.686,-15.0,18.0,0.6861,0.5867,68.42,90.72,55.67
clean/clean_0523.jpg,22.2912,high,pass,30.98,-11.0,17.0,0.7242,0.6412,64.74,77.81,46.44
clean/clean_0524.jpg,18.6134,medium,pass,43.922,-16.0,40.0,0.6181,0.4913,97.16,110.22,31.77
clean/clean_0525.jpg,4.5609,low,pass,61.176,-5.0,56.0,0.4428,0.2914,167.14,148.81,41.72
clean/clean_0526.jpg,18.6588,medium,pass,41.569,-23.0,39.0,0.6472,0.5185,79.4,107.24,28.78
clean/clean_0527.jpg,14.5288,medium,pass,49.804,-24.0,43.0,0.5697,0.4232,99.77,128.53,39.0
clean/clean_0528.jpg,7.1567,medium,pass,54.118,9.0,53.0,0.512,0.3733,166.37,121.26,30.8
clean/clean_0529.jpg,16.5733,medium,pass,46.275,-12.0,38.0,0.5865,0.464,110.86,114.69,43.62
clean/clean_0530.jpg,5.6296,medium,pass,54.51,7.0,52.0,0.5069,0.3686,164.56,124.06,32.68
clean/clean_0531.jpg,33.8904,high,pass,20.784,-2.0,20.0,0.8077,0.7593,57.48,50.22,20.7
clean/clean_0532.jpg,10.2295,medium,pass,48.627,-10.0,48.0,0.5707,0.4368,121.95,119.31,26.07
clean/clean_0533.jpg,18.1864,medium,pass,40.392,-14.0,40.0,0.6496,0.5322,92.27,100.72,23.18
clean/clean_0534.jpg,10.5481,medium,pass,52.549,-8.0,51.0,0.5307,0.3914,136.01,128.76,29.99
clean/clean_0535.jpg,6.0586,medium,pass,58.431,-8.0,53.0,0.4717,0.3232,153.43,143.41,40.95
clean/clean_0536.jpg,37.8102,high,pass,18.824,-6.0,15.0,0.8237,0.782,46.3,48.29,24.31
clean/clean_0537.jpg,22.594,high,pass,34.118,-17.0,24.0,0.7014,0.6048,66.43,87.8,41.67
clean/clean_0538.jpg,21.4698,high,pass,33.333,-12.0,31.0,0.7071,0.6139,75.84,83.37,27.07
clean/clean_0539.jpg,11.4725,medium,pass,50.98,-9.0,48.0,0.5486,0.4095,129.43,124.02,31.71
clean/clean_0540.jpg,8.9196,medium,pass,53.725,4.0,49.0,0.5116,0.3778,157.0,124.82,38.05
clean/clean_0541.jpg,16.6901,medium,pass,43.529,-21.0,37.0,0.6216,0.4958,88.73,111.95,37.19
clean/clean_0542.jpg,8.0584,medium,pass,56.471,-3.0,51.0,0.4897,0.3459,155.2,135.02,39.02
clean/clean_0543.jpg,9.9273,medium,pass,50.588,-8.0,39.0,0.5435,0.4141,128.41,123.0,51.01
clean/clean_0544.jpg,32.8097,high,pass,25.49,-1.0,20.0,0.7667,0.7047,69.24,60.14,30.62
clean/clean_0545.jpg,7.2072,medium,pass,50.588,5.0,51.0,0.5469,0.414,149.82,115.79,24.39
clean/clean_0546.jpg,39.0046,high,pass,16.863,5.0,11.0,0.8324,0.8047,54.47,39.83,26.94
clean/clean_0547.jpg,7.7362,medium,pass,56.863,-8.0,51.0,0.4876,0.3414,148.83,138.81,40.96
clean/clean_0548.jpg,3.5502,low,pass,65.49,-2.0,44.0,0.3896,0.2415,180.15,158.12,78.75
clean/clean_0549.jpg,2.4149,low,pass,66.275,-4.0,29.0,0.3735,0.2324,173.63,162.69,108.25
clean/clean_0550.jpg,2.3981,low,pass,67.059,2.0,23.0,0.3579,0.2233,182.94,161.84,123.1
clean/clean_0551.jpg,4.0493,low,pass,61.176,-2.0,47.0,0.4395,0.2914,168.05,146.02,61.11
clean/clean_0552.jpg,26.9504,high,pass,30.98,-10.0,22.0,0.7269,0.6412,69.43,76.03,37.29
clean/clean_0553.jpg,48.7272,high,pass,10.196,-5.0,-1.0,0.8937,0.8819,19.35,30.57,29.69
clean/clean_0554.jpg,16.0224,medium,pass,44.706,-17.0,38.0,0.607,0.4822,98.92,112.91,38.15
clean/clean_0555.jpg,21.7645,high,pass,38.431,-15.0,31.0,0.6653,0.5549,82.17,96.16,38.02
clean/clean_0556.jpg,24.7786,high,pass,31.373,-8.0,26.0,0.7198,0.6366,75.75,76.81,32.52
clean/clean_0557.jpg,6.663,medium,pass,55.686,-5.0,52.0,0.4988,0.355,149.53,134.89,34.27
clean/clean_0558.jpg,22.2117,high,pass,36.471,-16.0,32.0,0.6808,0.5776,77.78,92.68,32.69
clean/clean_0559.jpg,17.7532,medium,pass,42.745,-14.0,29.0,0.6234,0.5049,93.29,106.35,50.06
clean/clean_0560.jpg,25.265,high,pass,34.902,-14.0,32.0,0.6962,0.5957,75.79,87.93,27.94
clean/clean_0561.jpg,21.4481,high,pass,32.941,-10.0,17.0,0.7074,0.6185,71.08,81.37,49.09
clean/clean_0562.jpg,16.671,medium,pass,42.353,-19.0,36.0,0.6347,0.5095,86.69,107.15,37.92
clean/clean_0563.jpg,9.6195,medium,pass,52.549,0.0,55.0,0.5332,0.3913,149.71,123.07,17.82
clean/clean_0564.jpg,24.9877,high,pass,32.941,-10.0,22.0,0.7072,0.6185,73.16,81.62,42.87
clean/clean_0565.jpg,28.5563,high,pass,29.412,-13.0,24.0,0.74,0.6593,62.84,74.98,30.68
clean/clean_0566.jpg,4.5938,low,pass,60.0,2.0,54.0,0.4527,0.3051,172.73,141.48,42.71
clean/clean_0567.jpg,14.1952,medium,pass,47.451,-9.0,49.0,0.583,0.4504,121.08,115.67,19.67
clean/clean_0568.jpg,1.532,low,pass,68.235,4.0,18.0,0.3455,0.2097,185.7,163.68,134.16
clean/clean_0569.jpg,31.2038,high,pass,27.059,-14.0,23.0,0.7639,0.6866,54.49,69.4,27.88
clean/clean_0570.jpg,27.2164,high,pass,29.02,-4.0,24.0,0.7381,0.6638,74.98,69.58,30.83
clean/clean_0571.jpg,34.2666,high,pass,24.706,-9.0,13.0,0.7794,0.7138,51.78,62.08,38.1
clean/clean_0572.jpg,48.1341,high,pass,5.49,2.0,2.0,0.9266,0.9364,22.28,17.81,14.15
clean/clean_0573.jpg,29.7976,high,pass,30.98,-13.0,28.0,0.7288,0.6412,66.43,78.56,27.8
clean/clean_0574.jpg,28.3565,high,pass,26.275,-9.0,21.0,0.7643,0.6957,60.86,65.62,29.63
clean/clean_0575.jpg,32.4898,high,pass,26.667,-13.0,24.0,0.7658,0.6911,55.51,68.58,25.2
clean/clean_0576.jpg,11.3004,medium,pass,49.804,2.0,44.0,0.5505,0.4232,142.58,115.02,39.33
clean/clean_0577.jpg,3.7339,low,pass,67.059,-8.0,52.0,0.3807,0.2234,178.25,165.45,65.77
clean/clean_0578.jpg,39.4641,high,pass,21.569,-12.0,18.0,0.8071,0.7502,44.37,56.51,24.22
clean/clean_0579.jpg,6.3214,medium,pass,55.294,0.0,52.0,0.4991,0.3595,157.99,130.43,34.43
clean/clean_0580.jpg,10.511,medium,pass,49.804,-6.0,48.0,0.5567,0.4232,131.13,120.19,28.8
clean/clean_0581.jpg,21.9444,high,pass,34.51,-18.0,25.0,0.7031,0.6003,64.81,88.03,40.97
clean/clean_0582.jpg,1.5663,low,pass,74.118,1.0,24.0,0.2879,0.1415,200.47,180.29,138.78
clean/clean_0583.jpg,0.9837,fresh,pass,73.333,-4.0,12.0,0.297,0.1506,181.04,182.1,159.98
clean/clean_0584.jpg,4.4422,low,pass,61.176,-4.0,49.0,0.4366,0.2914,166.28,148.87,57.5
clean/clean_0585.jpg,10.8421,medium,pass,49.804,5.0,43.0,0.5481,0.4232,146.65,113.55,41.55
clean/clean_0586.jpg,14.25,medium,pass,48.235,-19.0,43.0,0.5805,0.4413,105.22,121.98,34.29
clean/clean_0587.jpg,32.0356,high,pass,29.02,-13.0,23.0,0.7445,0.6639,61.91,73.13,32.53
clean/clean_0588.jpg,32.5798,high,pass,28.235,-19.0,14.0,0.7562,0.673,43.44,74.97,45.45
clean/clean_0589.jpg,0.7773,fresh,pass,81.961,-12.0,24.0,0.213,0.0508,198.49,209.71,159.88
clean/clean_0590.jpg,6.3547,medium,pass,58.431,-4.0,56.0,0.4749,0.3232,159.91,140.66,30.8
clean/clean_0591.jpg,0.3749,fresh,pass,83.137,-3.0,6.0,0.1896,0.037,206.84,208.83,195.01
clean/clean_0592.jpg,19.9978,medium,pass,35.294,-19.0,31.0,0.6972,0.5912,68.53,90.83,29.91
clean/clean_0593.jpg,6.4941,medium,pass,56.471,2.0,55.0,0.49,0.346,164.3,132.12,29.64
clean/clean_0594.jpg,26.8445,high,pass,30.196,-19.0,15.0,0.7413,0.6503,48.18,78.79,46.51
clean/clean_0595.jpg,29.1026,high,pass,27.451,-10.0,20.0,0.7538,0.682,60.97,69.42,33.44
clean/clean_0596.jpg,4.0874,low,pass,62.745,-3.0,45.0,0.4196,0.2733,170.86,151.61,69.47
clean/clean_0597.jpg,8.8561,medium,pass,57.255,-5.0,51.0,0.4816,0.3369,153.39,138.75,42.75
clean/clean_0598.jpg,8.535,medium,pass,49.412,8.0,49.0,0.5528,0.4277,150.59,111.95,28.87
clean/clean_0599.jpg,7.5304,medium,pass,55.686,-12.0,53.0,0.5052,0.3549,139.57,137.86,30.78
clean/clean_0600.jpg,3.8536,low,pass,62.745,-4.0,47.0,0.4182,0.2733,170.99,152.66,66.82
clean/clean_0601.jpg,24.3494,high,pass,37.255,-16.0,30.0,0.675,0.5685,77.65,94.41,37.19
clean/clean_0602.jpg,8.8038,medium,pass,52.549,-8.0,51.0,0.5319,0.3914,137.87,127.84,27.22
clean/clean_0603.jpg,10.4875,medium,pass,49.412,-6.0,47.0,0.5604,0.4277,130.3,118.43,31.66
clean/clean_0604.jpg,33.9836,high,pass,26.667,-16.0,27.0,0.7697,0.6911,52.67,69.42,19.59
clean/clean_0605.jpg,13.2652,medium,pass,52.157,-12.0,48.0,0.5373,0.3959,128.51,128.65,35.42
clean/clean_0606.jpg,22.2958,high,pass,38.431,-16.0,35.0,0.6673,0.5549,83.26,96.32,29.86
clean/clean_0607.jpg,10.0687,medium,pass,50.588,-10.0,41.0,0.5454,0.414,126.61,123.98,46.44
clean/clean_0608.jpg,14.4911,medium,pass,43.922,-8.0,37.0,0.609,0.4913,110.0,106.44,38.14
clean/clean_0609.jpg,17.8714,medium,pass,41.569,-8.0,34.0,0.6312,0.5185,102.74,100.1,40.11
clean/clean_0610.jpg,22.8848,high,pass,36.078,-13.0,31.0,0.6839,0.5821,80.45,89.82,33.51
clean/clean_0611.jpg,16.38,medium,pass,41.569,-16.0,36.0,0.6367,0.5185,91.38,104.45,35.22
clean/clean_0612.jpg,18.9949,medium,pass,39.216,-13.0,24.0,0.6519,0.5458,85.95,97.17,52.88
clean/clean_0613.jpg,35.1238,high,pass,20.0,-9.0,21.0,0.8202,0.7683,45.23,51.83,16.77
clean/clean_0614.jpg,20.0311,high,pass,34.51,-13.0,21.0,0.6952,0.6003,71.16,86.99,47.32
clean/clean_0615.jpg,14.0353,medium,pass,49.02,-17.0,42.0,0.5684,0.4321,111.01,123.15,40.08
clean/clean_0616.jpg,17.892,medium,pass,41.569,-15.0,34.0,0.633,0.5185,92.33,104.48,40.79
clean/clean_0617.jpg,37.3698,high,pass,20.784,-8.0,16.0,0.8114,0.7593,47.17,52.85,26.1
clean/clean_0618.jpg,20.4587,high,pass,38.039,-8.0,29.0,0.6606,0.5594,91.58,92.64,41.89
clean/clean_0619.jpg,23.4261,high,pass,33.725,-15.0,26.0,0.7078,0.6094,68.33,85.1,36.19
clean/clean_0620.jpg,26.601,high,pass,29.412,-14.0,27.0,0.747,0.6593,61.04,74.11,24.27
clean/clean_0621.jpg,22.09,high,pass,33.333,-5.0,17.0,0.6964,0.6139,81.32,80.53,51.02
clean/clean_0622.jpg,32.8613,high,pass,20.784,-11.0,21.0,0.8154,0.7593,43.52,54.74,16.9
clean/clean_0623.jpg,33.6339,high,pass,25.098,-7.0,24.0,0.7758,0.7093,61.06,62.12,21.51
clean/clean_0624.jpg,43.576,high,pass,11.373,1.0,10.0,0.8783,0.8683,37.14,30.81,16.07
clean/clean_0625.jpg,8.4791,medium,pass,51.373,-5.0,47.0,0.5406,0.4049,136.77,123.05,35.37
clean/clean_0626.jpg,33.6179,high,pass,23.529,-15.0,20.0,0.7956,0.7275,43.39,62.0,24.16
clean/clean_0627.jpg,42.8357,high,pass,14.118,0.0,2.0,0.8593,0.8365,37.93,35.3,33.49
clean/clean_0628.jpg,19.4427,medium,pass,38.431,-17.0,30.0,0.6651,0.5549,79.63,97.31,39.17
clean/clean_0629.jpg,24.3186,high,pass,33.725,-18.0,26.0,0.7094,0.6094,64.8,86.18,36.35
clean/clean_0630.jpg,34.3117,high,pass,22.353,1.0,12.0,0.79,0.7411,61.93,52.83,35.32
clean/clean_0631.jpg,24.555,high,pass,34.902,-12.0,28.0,0.6923,0.5958,78.44,86.89,35.21
clean/clean_0632.jpg,14.3768,medium,pass,46.667,-9.0,40.0,0.5857,0.4594,115.47,113.76,38.08
clean/clean_0633.jpg,27.7945,high,pass,27.451,-15.0,29.0,0.7648,0.6821,56.17,70.16,17.55
clean/clean_0634.jpg,32.8982,high,pass,23.922,-7.0,11.0,0.7811,0.7229,52.64,60.17,41.73
clean/clean_0635.jpg,7.0867,medium,pass,55.686,2.0,48.0,0.4926,0.355,159.68,130.26,45.34
clean/clean_0636.jpg,18.1501,medium,pass,41.961,-17.0,32.0,0.632,0.514,89.79,105.62,43.78
clean/clean_0637.jpg,31.5591,high,pass,25.098,-13.0,14.0,0.7787,0.7093,47.19,64.87,37.21
clean/clean_0638.jpg,32.5523,high,pass,24.706,-15.0,18.0,0.7852,0.7139,45.4,64.02,31.73
clean/clean_0639.jpg,32.1914,high,pass,23.922,-10.0,15.0,0.782,0.7229,50.77,61.99,35.24
clean/clean_0640.jpg,5.7244,medium,pass,57.647,-6.0,51.0,0.4772,0.3323,153.32,140.53,43.61
clean/clean_0641.jpg,40.8519,high,pass,21.176,-10.0,8.0,0.809,0.7547,40.8,54.79,38.2
clean/clean_0642.jpg,22.8029,high,pass,40.392,-23.0,30.0,0.654,0.5322,72.97,104.51,44.52
clean/clean_0643.jpg,34.2312,high,pass,24.706,-13.0,24.0,0.7837,0.7139,50.82,63.89,21.44
clean/clean_0644.jpg,6.8684,medium,pass,50.98,4.0,46.0,0.5362,0.4095,149.66,117.47,39.94
clean/clean_0645.jpg,33.7829,high,pass,28.235,-9.0,23.0,0.7482,0.673,64.66,70.34,31.58
clean/clean_0646.jpg,11.9515,medium,pass,46.667,-7.0,46.0,0.5858,0.4595,121.03,112.86,27.93
clean/clean_0647.jpg,8.0388,medium,pass,54.118,-8.0,48.0,0.5145,0.3732,140.4,131.3,41.76
clean/clean_0648.jpg,3.2882,low,pass,63.922,-4.0,36.0,0.4038,0.2596,169.0,155.29,90.69
clean/clean_0649.jpg,12.9457,medium,pass,45.49,-6.0,37.0,0.5917,0.4731,117.33,109.15,43.62
clean/clean_0650.jpg,5.3375,medium,pass,62.745,-6.0,62.0,0.4382,0.2733,170.85,152.52,23.26
clean/clean_0651.jpg,26.3385,high,pass,28.235,-12.0,18.0,0.7504,0.673,58.28,71.35,38.14
clean/clean_0652.jpg,22.902,high,pass,34.51,-21.0,29.0,0.7068,0.6003,61.78,89.62,32.41
clean/clean_0653.jpg,4.441,low,pass,59.608,-3.0,49.0,0.4541,0.3097,163.78,143.6,52.22
clean/clean_0654.jpg,20.8744,high,pass,39.216,-26.0,25.0,0.6709,0.5458,60.15,102.77,49.25
clean/clean_0655.jpg,20.338,high,pass,40.784,-22.0,35.0,0.6494,0.5276,78.63,105.54,34.47
clean/clean_0656.jpg,23.2264,high,pass,37.647,-19.0,26.0,0.6734,0.564,72.05,96.2,46.36
clean/clean_0657.jpg,22.8386,high,pass,32.549,-12.0,28.0,0.7135,0.623,72.17,81.55,31.71
clean/clean_0658.jpg,8.4575,medium,pass,50.588,-6.0,42.0,0.5425,0.4141,132.95,122.01,46.32
clean/clean_0659.jpg,27.9591,high,pass,32.549,-19.0,29.0,0.7233,0.623,61.89,83.27,27.89
clean/clean_0660.jpg,18.4422,medium,pass,37.255,-16.0,25.0,0.6714,0.5685,76.87,94.55,46.56
clean/clean_0661.jpg,33.2422,high,pass,27.451,-6.0,17.0,0.7499,0.682,65.54,67.52,39.86
clean/clean_0662.jpg,22.8092,high,pass,35.686,-14.0,26.0,0.6845,0.5867,76.76,89.82,41.84
clean/clean_0663.jpg,19.0134,medium,pass,40.784,-13.0,35.0,0.6404,0.5276,93.36,101.81,35.36
clean/clean_0664.jpg,11.9343,medium,pass,47.451,1.0,44.0,0.572,0.4504,135.79,110.08,34.38
clean/clean_0665.jpg,41.6286,high,pass,18.824,-10.0,19.0,0.829,0.782,42.45,49.05,18.6
clean/clean_0666.jpg,20.3965,high,pass,38.431,-12.0,24.0,0.6578,0.5549,84.99,95.28,51.92
clean/clean_0667.jpg,22.8323,high,pass,36.078,-14.0,22.0,0.6806,0.5822,75.84,90.75,48.31
clean/clean_0668.jpg,29.3227,high,pass,30.196,-4.0,23.0,0.7282,0.6503,76.77,72.29,34.47
clean/clean_0669.jpg,44.8796,high,pass,18.431,-19.0,19.0,0.8426,0.7865,25.92,51.92,16.86
clean/clean_0670.jpg,4.4398,low,pass,56.863,-1.0,47.0,0.482,0.3415,157.2,135.18,50.26
clean/clean_0671.jpg,31.9295,high,pass,24.706,-15.0,22.0,0.7852,0.7138,46.37,64.98,24.38
clean/clean_0672.jpg,8.3981,medium,pass,55.686,-19.0,51.0,0.5082,0.355,128.36,141.43,35.27
clean/clean_0673.jpg,34.4297,high,pass,21.176,-5.0,17.0,0.8067,0.7547,51.7,52.76,25.08
clean/clean_0674.jpg,15.1305,medium,pass,47.059,-15.0,40.0,0.5847,0.455,107.31,117.6,41.91
clean/clean_0675.jpg,1.1179,low,pass,78.431,-14.0,19.0,0.252,0.0915,182.0,201.52,158.17
clean/clean_0676.jpg,3.574,low,pass,65.49,-8.0,48.0,0.3935,0.2415,172.85,161.91,69.6
clean/clean_0677.jpg,22.043,high,pass,35.686,-21.0,29.0,0.6935,0.5867,66.55,92.55,34.4
clean/clean_0678.jpg,4.3797,low,pass,61.569,-2.0,52.0,0.4384,0.2869,170.88,147.01,51.01
clean/clean_0679.jpg,23.8415,high,pass,34.118,-11.0,23.0,0.6977,0.6048,75.8,84.25,43.65
clean/clean_0680.jpg,5.415,medium,pass,57.647,-1.0,52.0,0.4773,0.3323,161.71,136.92,39.99
clean/clean_0681.jpg,20.3145,high,pass,34.118,-14.0,27.0,0.6984,0.6048,72.99,86.98,35.3
clean/clean_0682.jpg,13.8286,medium,pass,49.412,-12.0,46.0,0.5638,0.4277,120.15,122.14,31.68
clean/clean_0683.jpg,8.0491,medium,pass,59.216,-8.0,56.0,0.4689,0.3141,156.93,144.14,34.29
clean/clean_0684.jpg,22.12,high,pass,35.294,-21.0,27.0,0.6998,0.5912,61.94,91.63,37.18
clean/clean_0685.jpg,39.4033,high,pass,15.294,-1.0,2.0,0.848,0.8229,39.73,38.94,35.28
clean/clean_0686.jpg,43.1236,high,pass,14.118,-8.0,14.0,0.8674,0.8365,31.27,38.8,14.82
clean/clean_0687.jpg,4.7892,low,pass,56.863,4.0,53.0,0.4829,0.3414,167.09,132.14,37.99
clean/clean_0688.jpg,16.7649,medium,pass,44.314,-18.0,32.0,0.6095,0.4868,92.4,112.85,50.08
clean/clean_0689.jpg,19.9048,medium,pass,38.824,-21.0,29.0,0.6655,0.5504,73.06,99.98,41.84
clean/clean_0690.jpg,34.2889,high,pass,22.745,-5.0,16.0,0.7908,0.7365,55.56,56.62,30.8
clean/clean_0691.jpg,6.3438,medium,pass,57.647,-7.0,55.0,0.484,0.3323,152.31,140.44,31.51
clean/clean_0692.jpg,33.0917,high,pass,22.745,-6.0,16.0,0.7894,0.7366,54.61,57.52,31.69
clean/clean_0693.jpg,7.3488,medium,pass,58.039,-4.0,58.0,0.4806,0.3278,159.75,139.57,24.17
clean/clean_0694.jpg,20.6735,high,pass,36.078,-18.0,30.0,0.6877,0.5822,71.93,92.39,34.25
clean/clean_0695.jpg,23.9579,high,pass,34.118,-12.0,27.0,0.7014,0.6048,75.81,84.26,35.35
clean/clean_0696.jpg,10.1276,medium,pass,53.725,-4.0,52.0,0.5217,0.3777,145.0,128.52,27.9
clean/clean_0697.jpg,17.4528,medium,pass,38.824,-8.0,30.0,0.6544,0.5503,94.13,94.27,40.75
clean/clean_0698.jpg,10.2446,medium,pass,48.235,-7.0,43.0,0.5707,0.4413,123.61,116.36,36.98
clean/clean_0699.jpg,30.5225,high,pass,33.333,-15.0,27.0,0.7098,0.6139,69.35,84.26,33.5
clean/clean_0700.jpg,7.4271,medium,pass,59.216,-8.0,56.0,0.4717,0.3142,155.11,144.17,32.46
clean/clean_0701.jpg,1.6548,low,pass,69.804,-3.0,24.0,0.3382,0.1915,182.02,170.15,126.79
clean/clean_0702.jpg,32.8757,high,pass,20.0,-4.0,8.0,0.8118,0.7683,46.24,51.0,37.18
clean/clean_0703.jpg,12.9704,medium,pass,48.627,-6.0,46.0,0.5648,0.4368,128.43,117.49,31.65
clean/clean_0704.jpg,9.2893,medium,pass,54.118,-7.0,52.0,0.5177,0.3732,142.24,131.3,29.76
clean/clean_0705.jpg,18.7321,medium,pass,37.647,-9.0,30.0,0.6661,0.5639,90.61,91.67,37.22
clean/clean_0706.jpg,20.8952,high,pass,36.863,-13.0,24.0,0.6729,0.573,79.4,92.47,47.26
clean/clean_0707.jpg,11.2595,medium,pass,52.549,-7.0,46.0,0.5258,0.3913,137.73,127.71,41.87
clean/clean_0708.jpg,23.4545,high,pass,34.118,-10.0,26.0,0.6964,0.6048,79.46,84.21,37.15
clean/clean_0709.jpg,13.0034,medium,pass,43.922,-3.0,34.0,0.6053,0.4913,116.24,103.45,45.31
clean/clean_0710.jpg,5.229,medium,pass,58.431,1.0,54.0,0.4694,0.3232,167.94,137.61,37.91
clean/clean_0711.jpg,18.8925,medium,pass,40.392,-15.0,29.0,0.6429,0.5322,86.93,101.84,46.47
clean/clean_0712.jpg,11.1548,medium,pass,47.843,2.0,42.0,0.5659,0.4459,136.83,111.11,40.04
clean/clean_0713.jpg,0.065,fresh,pass,86.667,-6.0,2.0,0.1538,0.0,206.93,220.91,212.64
clean/clean_0714.jpg,28.8979,high,pass,30.196,-17.0,29.0,0.7431,0.6503,58.02,77.55,23.09
clean/clean_0715.jpg,28.6173,high,pass,27.059,-9.0,20.0,0.7603,0.6866,59.09,67.53,33.4
clean/clean_0716.jpg,26.1299,high,pass,31.765,-16.0,27.0,0.7266,0.6321,63.64,80.4,30.56
clean/clean_0717.jpg,8.9374,medium,pass,53.725,-3.0,53.0,0.5189,0.3777,147.77,128.51,26.96
clean/clean_0718.jpg,18.2428,medium,pass,38.039,-11.0,31.0,0.663,0.5595,87.64,94.23,38.86
